"","Date","DirRigCount","HorzRigCount","VertRigCount","TotalRigCount","PerDirRig","PercHorzRig","PercVertRig"
"784","2006-01-06",356,232,876,1464,0.243169398907104,0.158469945355191,0.598360655737705
"785","2006-01-13",361,239,867,1467,0.246080436264485,0.16291751874574,0.591002044989775
"786","2006-01-20",362,234,876,1472,0.245923913043478,0.158967391304348,0.595108695652174
"787","2006-01-27",368,233,886,1487,0.247478143913921,0.156691324815064,0.595830531271015
"788","2006-02-03",367,251,895,1513,0.24256444150694,0.165895571711831,0.591539986781229
"789","2006-02-10",374,243,915,1532,0.244125326370757,0.158616187989556,0.597258485639687
"790","2006-02-17",363,255,927,1545,0.23495145631068,0.16504854368932,0.6
"791","2006-02-24",367,250,926,1543,0.237848347375243,0.16202203499676,0.600129617627997
"792","2006-03-03",364,245,922,1531,0.237753102547355,0.160026126714566,0.60222077073808
"793","2006-03-10",359,246,927,1532,0.234334203655352,0.160574412532637,0.60509138381201
"794","2006-03-17",357,251,938,1546,0.230918499353169,0.16235446313066,0.606727037516171
"795","2006-03-24",363,250,958,1571,0.231063017186505,0.159134309357097,0.609802673456397
"796","2006-03-31",363,257,956,1576,0.230329949238579,0.163071065989848,0.606598984771574
"797","2006-04-07",373,259,947,1579,0.236225459151362,0.164027865737809,0.59974667511083
"798","2006-04-13",381,259,970,1610,0.236645962732919,0.160869565217391,0.602484472049689
"799","2006-04-21",381,252,958,1591,0.239472030169705,0.158390949088624,0.602137020741672
"800","2006-04-28",397,259,952,1608,0.246890547263682,0.161069651741294,0.592039800995025
"801","2006-05-05",405,266,954,1625,0.249230769230769,0.163692307692308,0.587076923076923
"802","2006-05-12",399,273,955,1627,0.245236631837738,0.16779348494161,0.586969883220652
"803","2006-05-19",397,274,968,1639,0.24222086638194,0.167175106772422,0.590604026845638
"804","2006-05-26",397,281,971,1649,0.240751970891449,0.170406306852638,0.588841722255913
"805","2006-06-02",395,293,969,1657,0.23838261919131,0.176825588412794,0.584791792395896
"806","2006-06-09",386,283,992,1661,0.232390126429862,0.170379289584588,0.597230583985551
"807","2006-06-16",400,279,993,1672,0.239234449760766,0.166866028708134,0.5938995215311
"808","2006-06-23",386,288,995,1669,0.231276213301378,0.1725584182145,0.596165368484122
"809","2006-06-30",401,287,978,1666,0.240696278511405,0.172268907563025,0.58703481392557
"810","2006-07-07",407,277,975,1659,0.245328511151296,0.166968053044002,0.587703435804702
"811","2006-07-14",383,281,1004,1668,0.229616306954436,0.168465227817746,0.601918465227818
"812","2006-07-21",383,287,1013,1683,0.22756981580511,0.170528817587641,0.601901366607249
"813","2006-07-28",394,299,1021,1714,0.229871645274212,0.174445740956826,0.595682613768961
"814","2006-08-04",395,301,1009,1705,0.231671554252199,0.176539589442815,0.591788856304985
"815","2006-08-11",387,301,1040,1728,0.223958333333333,0.174189814814815,0.601851851851852
"816","2006-08-18",395,303,1064,1762,0.224177071509648,0.171963677639047,0.603859250851305
"817","2006-08-25",394,310,1052,1756,0.224373576309795,0.176537585421412,0.599088838268793
"818","2006-09-01",388,316,1028,1732,0.224018475750577,0.182448036951501,0.593533487297922
"819","2006-09-08",402,306,1020,1728,0.232638888888889,0.177083333333333,0.590277777777778
"820","2006-09-15",405,305,1027,1737,0.233160621761658,0.175590097869891,0.591249280368451
"821","2006-09-22",411,310,1033,1754,0.234321550741163,0.176738882554162,0.588939566704675
"822","2006-09-29",414,310,1020,1744,0.237385321100917,0.177752293577982,0.584862385321101
"823","2006-10-06",407,311,1006,1724,0.236078886310905,0.180394431554524,0.583526682134571
"824","2006-10-13",403,322,1003,1728,0.233217592592593,0.186342592592593,0.580439814814815
"825","2006-10-20",393,323,1023,1739,0.225991949396205,0.185738930419781,0.588269120184014
"826","2006-10-27",387,324,1033,1744,0.221903669724771,0.185779816513761,0.592316513761468
"827","2006-11-03",385,316,1038,1739,0.221391604370328,0.181713628522139,0.596894767107533
"828","2006-11-10",374,307,1012,1693,0.220909627879504,0.181334908446545,0.597755463673952
"829","2006-11-17",374,306,1016,1696,0.220518867924528,0.180424528301887,0.599056603773585
"830","2006-11-22",380,302,1015,1697,0.223924572775486,0.17796110783736,0.598114319387154
"831","2006-12-01",374,315,1028,1717,0.217821782178218,0.183459522422831,0.598718695398952
"832","2006-12-08",384,327,1013,1724,0.222737819025522,0.189675174013921,0.587587006960557
"833","2006-12-15",374,329,1013,1716,0.217948717948718,0.191724941724942,0.59032634032634
"834","2006-12-22",385,330,1008,1723,0.22344747533372,0.191526407428903,0.585026117237377
"835","2006-12-29",382,337,991,1710,0.223391812865497,0.197076023391813,0.57953216374269
"836","2007-01-05",370,335,990,1695,0.218289085545723,0.1976401179941,0.584070796460177
"837","2007-01-12",385,340,992,1717,0.22422830518346,0.198019801980198,0.577751892836343
"838","2007-01-19",387,339,1019,1745,0.221776504297994,0.194269340974212,0.583954154727794
"839","2007-01-26",361,325,1013,1699,0.212477928193055,0.191288993525603,0.596233078281342
"840","2007-02-02",365,345,1004,1714,0.212952158693116,0.201283547257876,0.585764294049008
"841","2007-02-09",361,346,1024,1731,0.208549971114962,0.199884459849798,0.59156556903524
"842","2007-02-16",369,345,1032,1746,0.211340206185567,0.197594501718213,0.59106529209622
"843","2007-02-23",379,349,1026,1754,0.216077537058153,0.198973774230331,0.584948688711517
"844","2007-03-02",392,346,1014,1752,0.223744292237443,0.197488584474886,0.578767123287671
"845","2007-03-09",400,343,1014,1757,0.22766078542971,0.195219123505976,0.577120091064314
"846","2007-03-16",384,336,1020,1740,0.220689655172414,0.193103448275862,0.586206896551724
"847","2007-03-23",394,341,1010,1745,0.225787965616046,0.19541547277937,0.578796561604585
"848","2007-03-30",407,346,996,1749,0.232704402515723,0.197827329902802,0.569468267581475
"849","2007-04-06",404,346,976,1726,0.234067207415991,0.200463499420626,0.565469293163384
"850","2007-04-13",407,354,997,1758,0.231513083048919,0.201365187713311,0.56712172923777
"851","2007-04-20",404,361,1004,1769,0.228377614471453,0.204070096099491,0.567552289429056
"852","2007-04-27",382,358,1007,1747,0.218660560961649,0.204922724670864,0.576416714367487
"853","2007-05-04",374,371,1002,1747,0.214081282198054,0.212364052661706,0.57355466514024
